periode_data,nama_rute,rute,tanggal,jumlah_bus,jumlah_penumpang
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-01T00:00:00Z,3.0,547.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-01T00:00:00Z,4.0,868.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-01T00:00:00Z,2.0,340.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-01T00:00:00Z,2.0,377.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-01T00:00:00Z,2.0,486.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-01T00:00:00Z,2.0,228.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-02T00:00:00Z,4.0,1040.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-02T00:00:00Z,3.0,841.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-02T00:00:00Z,5.0,1426.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-02T00:00:00Z,4.0,1022.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-02T00:00:00Z,3.0,794.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-02T00:00:00Z,3.0,625.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-02T00:00:00Z,4.0,961.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-02T00:00:00Z,4.0,747.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-02T00:00:00Z,4.0,674.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-02T00:00:00Z,2.0,269.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-02T00:00:00Z,3.0,570.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-02T00:00:00Z,3.0,401.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-02T00:00:00Z,3.0,434.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-02T00:00:00Z,3.0,421.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-02T00:00:00Z,3.0,503.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-02T00:00:00Z,2.0,488.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-02T00:00:00Z,1.0,172.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-02T00:00:00Z,1.0,190.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-02T00:00:00Z,2.0,502.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-02T00:00:00Z,2.0,282.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-03T00:00:00Z,4.0,977.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-03T00:00:00Z,4.0,984.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-03T00:00:00Z,5.0,1443.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-03T00:00:00Z,5.0,1187.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-03T00:00:00Z,4.0,1071.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-03T00:00:00Z,3.0,523.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-03T00:00:00Z,5.0,1098.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-03T00:00:00Z,4.0,758.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-03T00:00:00Z,4.0,639.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-03T00:00:00Z,2.0,269.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-03T00:00:00Z,3.0,580.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-03T00:00:00Z,2.0,277.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-03T00:00:00Z,2.0,264.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-03T00:00:00Z,2.0,354.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-03T00:00:00Z,3.0,495.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-03T00:00:00Z,3.0,568.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-03T00:00:00Z,1.0,143.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-03T00:00:00Z,1.0,188.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-03T00:00:00Z,2.0,513.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-03T00:00:00Z,1.0,159.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-04T00:00:00Z,4.0,693.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-04T00:00:00Z,4.0,761.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-04T00:00:00Z,5.0,1049.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-04T00:00:00Z,5.0,892.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-04T00:00:00Z,4.0,756.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-04T00:00:00Z,2.0,288.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-04T00:00:00Z,5.0,643.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-04T00:00:00Z,3.0,368.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-04T00:00:00Z,4.0,643.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-04T00:00:00Z,1.0,117.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-04T00:00:00Z,3.0,438.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-04T00:00:00Z,3.0,245.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-04T00:00:00Z,3.0,313.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-04T00:00:00Z,2.0,302.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-04T00:00:00Z,2.0,363.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-04T00:00:00Z,2.0,248.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-04T00:00:00Z,2.0,336.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-04T00:00:00Z,1.0,206.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-04T00:00:00Z,2.0,204.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-04T00:00:00Z,1.0,116.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-07T00:00:00Z,4.0,736.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-07T00:00:00Z,4.0,643.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-07T00:00:00Z,5.0,1020.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-07T00:00:00Z,5.0,860.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-07T00:00:00Z,3.0,643.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-07T00:00:00Z,2.0,193.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-07T00:00:00Z,4.0,551.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-07T00:00:00Z,4.0,505.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-07T00:00:00Z,4.0,641.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-07T00:00:00Z,2.0,192.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-07T00:00:00Z,2.0,319.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-07T00:00:00Z,2.0,246.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-07T00:00:00Z,2.0,211.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-07T00:00:00Z,2.0,153.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-07T00:00:00Z,2.0,264.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-07T00:00:00Z,3.0,317.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-07T00:00:00Z,1.0,163.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-07T00:00:00Z,1.0,153.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-07T00:00:00Z,2.0,164.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-07T00:00:00Z,1.0,107.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-08T00:00:00Z,4.0,742.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-08T00:00:00Z,4.0,518.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-08T00:00:00Z,5.0,988.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-08T00:00:00Z,4.0,977.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-08T00:00:00Z,4.0,665.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-08T00:00:00Z,2.0,314.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-08T00:00:00Z,5.0,681.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-08T00:00:00Z,3.0,437.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-08T00:00:00Z,4.0,597.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-08T00:00:00Z,1.0,204.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-08T00:00:00Z,2.0,298.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-08T00:00:00Z,2.0,173.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-08T00:00:00Z,2.0,222.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-08T00:00:00Z,2.0,315.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-08T00:00:00Z,2.0,311.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-08T00:00:00Z,2.0,257.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-08T00:00:00Z,2.0,357.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-08T00:00:00Z,2.0,233.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-08T00:00:00Z,2.0,285.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-08T00:00:00Z,2.0,186.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-10T00:00:00Z,4.0,854.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-10T00:00:00Z,4.0,573.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-10T00:00:00Z,5.0,966.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-10T00:00:00Z,4.0,806.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-10T00:00:00Z,4.0,742.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-10T00:00:00Z,3.0,390.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-10T00:00:00Z,4.0,640.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-10T00:00:00Z,4.0,523.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-10T00:00:00Z,4.0,647.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-10T00:00:00Z,2.0,214.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-10T00:00:00Z,2.0,254.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-10T00:00:00Z,2.0,227.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-10T00:00:00Z,2.0,244.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-10T00:00:00Z,2.0,172.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-10T00:00:00Z,2.0,200.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-10T00:00:00Z,3.0,318.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-10T00:00:00Z,1.0,164.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-10T00:00:00Z,1.0,173.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-10T00:00:00Z,2.0,323.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-10T00:00:00Z,1.0,92.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-11T00:00:00Z,4.0,668.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-11T00:00:00Z,4.0,485.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-11T00:00:00Z,5.0,824.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-11T00:00:00Z,5.0,837.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-11T00:00:00Z,3.0,572.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-11T00:00:00Z,2.0,321.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-11T00:00:00Z,5.0,640.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-11T00:00:00Z,3.0,381.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-11T00:00:00Z,4.0,508.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-11T00:00:00Z,1.0,93.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-11T00:00:00Z,2.0,220.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-11T00:00:00Z,2.0,128.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-11T00:00:00Z,2.0,257.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-11T00:00:00Z,2.0,268.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-11T00:00:00Z,2.0,315.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-11T00:00:00Z,2.0,237.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-11T00:00:00Z,1.0,136.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-11T00:00:00Z,1.0,150.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-11T00:00:00Z,2.0,200.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-11T00:00:00Z,2.0,209.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-14T00:00:00Z,4.0,685.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-14T00:00:00Z,3.0,783.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-14T00:00:00Z,4.0,773.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-14T00:00:00Z,5.0,763.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-14T00:00:00Z,4.0,671.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-14T00:00:00Z,2.0,321.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-14T00:00:00Z,4.0,685.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-14T00:00:00Z,3.0,345.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-14T00:00:00Z,3.0,377.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-14T00:00:00Z,2.0,200.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-14T00:00:00Z,2.0,269.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-14T00:00:00Z,2.0,206.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-14T00:00:00Z,2.0,229.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-14T00:00:00Z,2.0,187.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-14T00:00:00Z,2.0,342.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-14T00:00:00Z,3.0,408.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-14T00:00:00Z,2.0,279.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-14T00:00:00Z,2.0,259.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-14T00:00:00Z,2.0,217.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-14T00:00:00Z,2.0,176.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-15T00:00:00Z,4.0,779.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-15T00:00:00Z,3.0,536.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-15T00:00:00Z,4.0,756.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-15T00:00:00Z,5.0,835.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-15T00:00:00Z,4.0,872.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-15T00:00:00Z,3.0,451.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-15T00:00:00Z,4.0,700.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-15T00:00:00Z,3.0,320.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-15T00:00:00Z,3.0,294.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-15T00:00:00Z,2.0,169.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-15T00:00:00Z,2.0,272.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-15T00:00:00Z,2.0,226.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-15T00:00:00Z,2.0,242.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-15T00:00:00Z,2.0,202.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-15T00:00:00Z,1.0,181.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-15T00:00:00Z,3.0,409.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-15T00:00:00Z,2.0,269.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-15T00:00:00Z,2.0,228.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-15T00:00:00Z,2.0,307.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-15T00:00:00Z,2.0,192.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-16T00:00:00Z,4.0,755.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-16T00:00:00Z,3.0,844.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-16T00:00:00Z,4.0,924.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-16T00:00:00Z,4.0,703.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-16T00:00:00Z,4.0,869.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-16T00:00:00Z,3.0,481.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-16T00:00:00Z,4.0,691.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-16T00:00:00Z,3.0,343.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-16T00:00:00Z,3.0,360.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-16T00:00:00Z,2.0,233.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-16T00:00:00Z,2.0,292.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-16T00:00:00Z,2.0,194.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-16T00:00:00Z,2.0,269.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-16T00:00:00Z,2.0,127.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-16T00:00:00Z,2.0,203.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-16T00:00:00Z,3.0,582.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-16T00:00:00Z,2.0,267.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-16T00:00:00Z,2.0,218.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-16T00:00:00Z,1.0,144.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-16T00:00:00Z,2.0,244.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-17T00:00:00Z,4.0,853.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-17T00:00:00Z,3.0,727.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-17T00:00:00Z,4.0,934.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-17T00:00:00Z,4.0,718.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-17T00:00:00Z,4.0,1006.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-17T00:00:00Z,2.0,257.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-17T00:00:00Z,3.0,552.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-17T00:00:00Z,3.0,252.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-17T00:00:00Z,3.0,541.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-17T00:00:00Z,2.0,189.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-17T00:00:00Z,1.0,184.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-17T00:00:00Z,1.0,147.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-17T00:00:00Z,2.0,264.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-17T00:00:00Z,2.0,312.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-17T00:00:00Z,1.0,177.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-17T00:00:00Z,3.0,396.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-17T00:00:00Z,2.0,199.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-17T00:00:00Z,1.0,152.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-17T00:00:00Z,2.0,325.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-17T00:00:00Z,2.0,211.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-21T00:00:00Z,3.0,705.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-21T00:00:00Z,2.0,442.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-21T00:00:00Z,4.0,954.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-21T00:00:00Z,4.0,724.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-21T00:00:00Z,4.0,912.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-21T00:00:00Z,3.0,374.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-21T00:00:00Z,4.0,673.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-21T00:00:00Z,2.0,238.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-21T00:00:00Z,2.0,259.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-21T00:00:00Z,1.0,107.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-21T00:00:00Z,2.0,331.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-21T00:00:00Z,2.0,212.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-21T00:00:00Z,2.0,242.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-21T00:00:00Z,2.0,200.0
201404,"RUTE 15","BLOK M - CILEDUG",2014-04-21T00:00:00Z,2.0,163.0
201404,"RUTE 16","LAPANGAN BANTENG  -  TERM KP. MELAYU",2014-04-21T00:00:00Z,3.0,427.0
201404,"RUTE 17","CAWANG - RAGUNAN",2014-04-21T00:00:00Z,2.0,228.0
201404,"RUTE 18","BLOK M - PONDOK LABU",2014-04-21T00:00:00Z,2.0,265.0
201404,"RUTE 19","KALIDERES - GAJAHMADA",2014-04-21T00:00:00Z,2.0,381.0
201404,"RUTE 20","RAWAMANGUN - CIKINI",2014-04-21T00:00:00Z,2.0,217.0
201404,"RUTE 1","LAPANGAN BANTENG  -  PERINTIS ",2014-04-22T00:00:00Z,4.0,692.0
201404,"RUTE 2","PELUMPANG - SUNTER - KEMAYORAN",2014-04-22T00:00:00Z,3.0,496.0
201404,"RUTE 3","TMII - GANDARIA",2014-04-22T00:00:00Z,4.0,838.0
201404,"RUTE 4","PONDOK KOPI - PERINTIS KEMERDEKAAN",2014-04-22T00:00:00Z,5.0,915.0
201404,"RUTE 5","TMII - TERM KAMPUNG MELAYU",2014-04-22T00:00:00Z,4.0,1102.0
201404,"RUTE 6","TERM PS.MINGGU - KEBAYORAN",2014-04-22T00:00:00Z,3.0,456.0
201404,"RUTE 7","TERM PS.MINGGU - UNIVERSITAS INDONESIA",2014-04-22T00:00:00Z,4.0,753.0
201404,"RUTE 8","TERM PS. MINGGU - MANGGARAI",2014-04-22T00:00:00Z,3.0,334.0
201404,"RUTE 9","CAWANG - PGC - PLUMPANG",2014-04-22T00:00:00Z,2.0,287.0
201404,"RUTE 10","CILINCING - PERINTIS ",2014-04-22T00:00:00Z,2.0,186.0
201404,"RUTE 11","PENDOK GEDE - CONDET - RANCHO",2014-04-22T00:00:00Z,1.0,164.0
201404,"RUTE 12","TERM KAMPUNG MELAYU - TERM RAWAMANGUN",2014-04-22T00:00:00Z,2.0,270.0
201404,"RUTE 13","TERM KALIDERES - KAMAL",2014-04-22T00:00:00Z,0.0,0.0
201404,"RUTE 14","TERM KALIDERES - DURI KOSAMBI",2014-04-22T00:00:00Z,2.0,246.0
